"TechnologyArea","Name","IPAddress","MACAddress","Vuln ID","Severity","Group Title","Rule ID","STIG ID","Rule Title","Discussion","IA Controls","Check Content","Fix Text","False Positives","False Negatives","Documentable","Mitigations","Potential Impact","Third Party Tools","Mitigation Control","Responsibility","Severity Override Guidance","Check Content Reference","Classification","STIG","Status","Comments","Finding Details","Severity Override","Severity Override Justification","CCI","Fully Qualified Domain Name","NIST SP 800-53 Revision 4 References","Legacy",
"","","","","V-220764","medium","SRG-OS-000474-GPOS-00219","SV-220764r569187_rule","WN10-AU-000084","Windows 10 must be configured to audit Object Access - Other Object Access Events failures.","Maintaining an audit trail of system activity logs can help identify configuration errors, troubleshoot service disruptions, and analyze compromises that have occurred, as well as detect attacks. Audit logs are necessary to provide a trail of evidence in case the system or network is compromised. Collecting this data is essential for analyzing the security of information assets and detecting signs of suspicious and unexpected behavior.

Auditing for other object access records events related to the management of task scheduler jobs and COM+ objects.","","Security Option ""Audit: Force audit policy subcategory settings (Windows Vista or later) to override audit policy category settings"" must be set to ""Enabled"" (WN10-SO-000030) for the detailed auditing subcategories to be effective.

Use the AuditPol tool to review the current Audit Policy configuration:

Open PowerShell or a Command Prompt with elevated privileges (""Run as Administrator"").

Enter ""AuditPol /get /category:*""

Compare the AuditPol settings with the following:

Object Access >> Other Object Access Events - Failure

If the system does not audit the above, this is a finding.","Configure the policy value for Computer Configuration >> Windows Settings >> Security Settings >> Advanced Audit Policy Configuration >> System Audit Policies >> Object Access >> ""Audit Other Object Access Events"" with ""Failure"" selected.","","","false","","","","","","","M","Unclass","Microsoft Windows 10 Security Technical Implementation Guide :: Version 2, Release: 6 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-000172
The information system generates audit records for the events defined in AU-2 d with the content defined in AU-3.
NIST SP 800-53 :: AU-12 c
NIST SP 800-53A :: AU-12.1 (iv)
NIST SP 800-53 Revision 4 :: AU-12 c

","","AU-12 c","V-74409; SV-89083",
"","","","","V-220765","medium","SRG-OS-000474-GPOS-00219","SV-220765r569187_rule","WN10-AU-000085","The system must be configured to audit Object Access - Removable Storage failures.","Maintaining an audit trail of system activity logs can help identify configuration errors, troubleshoot service disruptions, and analyze compromises that have occurred, as well as detect attacks.  Audit logs are necessary to provide a trail of evidence in case the system or network is compromised.  Collecting this data is essential for analyzing the security of information assets and detecting signs of suspicious and unexpected behavior.

Auditing object access for removable media records events related to access attempts on file system objects on removable storage devices.","","Security Option ""Audit: Force audit policy subcategory settings (Windows Vista or later) to override audit policy category settings"" must be set to ""Enabled"" (WN10-SO-000030) for the detailed auditing subcategories to be effective.

Use the AuditPol tool to review the current Audit Policy configuration:
Open a Command Prompt with elevated privileges (""Run as Administrator"").
Enter ""AuditPol /get /category:*""

Compare the AuditPol settings with the following. If the system does not audit the following, this is a finding:

Object Access >> Removable Storage - Failure

Some virtual machines may generate excessive audit events for access to the virtual hard disk itself when this setting is enabled. This may be set to Not Configured in such cases and would not be a finding.  This must be documented with the ISSO to include mitigations such as monitoring or restricting any actual removable storage connected to the VM.","Configure the policy value for Computer Configuration >> Windows Settings >> Security Settings >> Advanced Audit Policy Configuration >> System Audit Policies >> Object Access >> ""Audit Removable Storage"" with ""Failure"" selected.","","","false","","","","","","","M","Unclass","Microsoft Windows 10 Security Technical Implementation Guide :: Version 2, Release: 6 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-000172
The information system generates audit records for the events defined in AU-2 d with the content defined in AU-3.
NIST SP 800-53 :: AU-12 c
NIST SP 800-53A :: AU-12.1 (iv)
NIST SP 800-53 Revision 4 :: AU-12 c

","","AU-12 c","V-63471; SV-77961",
"","","","","V-220766","medium","SRG-OS-000474-GPOS-00219","SV-220766r569187_rule","WN10-AU-000090","The system must be configured to audit Object Access - Removable Storage successes.","Maintaining an audit trail of system activity logs can help identify configuration errors, troubleshoot service disruptions, and analyze compromises that have occurred, as well as detect attacks.  Audit logs are necessary to provide a trail of evidence in case the system or network is compromised.  Collecting this data is essential for analyzing the security of information assets and detecting signs of suspicious and unexpected behavior.

Auditing object access for removable media records events related to access attempts on file system objects on removable storage devices.","","Security Option ""Audit: Force audit policy subcategory settings (Windows Vista or later) to override audit policy category settings"" must be set to ""Enabled"" (WN10-SO-000030) for the detailed auditing subcategories to be effective.

Use the AuditPol tool to review the current Audit Policy configuration:
Open a Command Prompt with elevated privileges (""Run as Administrator"").
Enter ""AuditPol /get /category:*""

Compare the AuditPol settings with the following. If the system does not audit the following, this is a finding:

Object Access >> Removable Storage - Success

Some virtual machines may generate excessive audit events for access to the virtual hard disk itself when this setting is enabled. This may be set to Not Configured in such cases and would not be a finding.  This must be documented with the ISSO to include mitigations such as monitoring or restricting any actual removable storage connected to the VM.","Configure the policy value for Computer Configuration >> Windows Settings >> Security Settings >> Advanced Audit Policy Configuration >> System Audit Policies >> Object Access >> ""Audit Removable Storage"" with ""Success"" selected.","","","false","","","","","","","M","Unclass","Microsoft Windows 10 Security Technical Implementation Guide :: Version 2, Release: 6 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-000172
The information system generates audit records for the events defined in AU-2 d with the content defined in AU-3.
NIST SP 800-53 :: AU-12 c
NIST SP 800-53A :: AU-12.1 (iv)
NIST SP 800-53 Revision 4 :: AU-12 c

","","AU-12 c","V-63473; SV-77963",
"","","","","V-220767","medium","SRG-OS-000471-GPOS-00215","SV-220767r569187_rule","WN10-AU-000100","The system must be configured to audit Policy Change - Audit Policy Change successes.","Maintaining an audit trail of system activity logs can help identify configuration errors, troubleshoot service disruptions, and analyze compromises that have occurred, as well as detect attacks.  Audit logs are necessary to provide a trail of evidence in case the system or network is compromised.  Collecting this data is essential for analyzing the security of information assets and detecting signs of suspicious and unexpected behavior.

Audit Policy Change records events related to changes in audit policy.","","Security Option ""Audit: Force audit policy subcategory settings (Windows Vista or later) to override audit policy category settings"" must be set to ""Enabled"" (WN10-SO-000030) for the detailed auditing subcategories to be effective.

Use the AuditPol tool to review the current Audit Policy configuration:
Open a Command Prompt with elevated privileges (""Run as Administrator"").
Enter ""AuditPol /get /category:*"".

Compare the AuditPol settings with the following.  If the system does not audit the following, this is a finding:

Policy Change >> Audit Policy Change - Success","Configure the policy value for Computer Configuration >> Windows Settings >> Security Settings >> Advanced Audit Policy Configuration >> System Audit Policies >> Policy Change >> ""Audit Audit Policy Change"" with ""Success"" selected.","","","false","","","","","","","M","Unclass","Microsoft Windows 10 Security Technical Implementation Guide :: Version 2, Release: 6 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-000172
The information system generates audit records for the events defined in AU-2 d with the content defined in AU-3.
NIST SP 800-53 :: AU-12 c
NIST SP 800-53A :: AU-12.1 (iv)
NIST SP 800-53 Revision 4 :: AU-12 c

","","AU-12 c","V-63479; SV-77969",
"","","","","V-220768","medium","SRG-OS-000327-GPOS-00127","SV-220768r851975_rule","WN10-AU-000105","The system must be configured to audit Policy Change - Authentication Policy Change successes.","Maintaining an audit trail of system activity logs can help identify configuration errors, troubleshoot service disruptions, and analyze compromises that have occurred, as well as detect attacks.  Audit logs are necessary to provide a trail of evidence in case the system or network is compromised.  Collecting this data is essential for analyzing the security of information assets and detecting signs of suspicious and unexpected behavior.

Authentication Policy Change records events related to changes in authentication policy including Kerberos policy and Trust changes.","","Security Option ""Audit: Force audit policy subcategory settings (Windows Vista or later) to override audit policy category settings"" must be set to ""Enabled"" (WN10-SO-000030) for the detailed auditing subcategories to be effective.

Use the AuditPol tool to review the current Audit Policy configuration:
Open a Command Prompt with elevated privileges (""Run as Administrator"").
Enter ""AuditPol /get /category:*"".

Compare the AuditPol settings with the following.  If the system does not audit the following, this is a finding:

Policy Change >> Authentication Policy Change - Success","Configure the policy value for Computer Configuration >> Windows Settings >> Security Settings >> Advanced Audit Policy Configuration >> System Audit Policies >> Policy Change >> ""Audit Authentication Policy Change"" with ""Success"" selected.","","","false","","","","","","","M","Unclass","Microsoft Windows 10 Security Technical Implementation Guide :: Version 2, Release: 6 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-000172
The information system generates audit records for the events defined in AU-2 d with the content defined in AU-3.
NIST SP 800-53 :: AU-12 c
NIST SP 800-53A :: AU-12.1 (iv)
NIST SP 800-53 Revision 4 :: AU-12 c

CCI-002234
The information system audits the execution of privileged functions.
NIST SP 800-53 Revision 4 :: AC-6 (9)

","","AC-6 (9);AU-12 c","V-63481; SV-77971",
"","","","","V-220769","medium","SRG-OS-000471-GPOS-00215","SV-220769r569187_rule","WN10-AU-000107","The system must be configured to audit Policy Change - Authorization Policy Change successes.","Maintaining an audit trail of system activity logs can help identify configuration errors, troubleshoot service disruptions, and analyze compromises that have occurred, as well as detect attacks. Audit logs are necessary to provide a trail of evidence in case the system or network is compromised. Collecting this data is essential for analyzing the security of information assets and detecting signs of suspicious and unexpected behavior.

Authorization Policy Change records events related to changes in user rights, such as Create a token object.","","Security Option ""Audit: Force audit policy subcategory settings (Windows Vista or later) to override audit policy category settings"" must be set to ""Enabled"" (WN10-SO-000030) for the detailed auditing subcategories to be effective. 

Use the AuditPol tool to review the current Audit Policy configuration:
-Open a Command Prompt with elevated privileges (""Run as Administrator"").
-Enter ""AuditPol /get /category:*"".

Compare the AuditPol settings with the following. If the system does not audit the following, this is a finding.

Policy Change >> Authorization Policy Change - Success","Configure the policy value for Computer Configuration >> Windows Settings >> Security Settings >> Advanced Audit Policy Configuration >> System Audit Policies >> Policy Change >> ""Audit Authorization Policy Change"" with ""Success"" selected.","","","false","","","","","","","M","Unclass","Microsoft Windows 10 Security Technical Implementation Guide :: Version 2, Release: 6 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-000172
The information system generates audit records for the events defined in AU-2 d with the content defined in AU-3.
NIST SP 800-53 :: AU-12 c
NIST SP 800-53A :: AU-12.1 (iv)
NIST SP 800-53 Revision 4 :: AU-12 c

","","AU-12 c","V-71761; SV-86385",
"","","","","V-220770","medium","SRG-OS-000327-GPOS-00127","SV-220770r851976_rule","WN10-AU-000110","The system must be configured to audit Privilege Use - Sensitive Privilege Use failures.","Maintaining an audit trail of system activity logs can help identify configuration errors, troubleshoot service disruptions, and analyze compromises that have occurred, as well as detect attacks.  Audit logs are necessary to provide a trail of evidence in case the system or network is compromised.  Collecting this data is essential for analyzing the security of information assets and detecting signs of suspicious and unexpected behavior.

Sensitive Privilege Use records events related to use of sensitive privileges, such as ""Act as part of the operating system"" or ""Debug programs"".","","Security Option ""Audit: Force audit policy subcategory settings (Windows Vista or later) to override audit policy category settings"" must be set to ""Enabled"" (WN10-SO-000030) for the detailed auditing subcategories to be effective.

Use the AuditPol tool to review the current Audit Policy configuration:
Open a Command Prompt with elevated privileges (""Run as Administrator"").
Enter ""AuditPol /get /category:*"".

Compare the AuditPol settings with the following.  If the system does not audit the following, this is a finding:

Privilege Use >> Sensitive Privilege Use - Failure","Configure the policy value for Computer Configuration >> Windows Settings >> Security Settings >> Advanced Audit Policy Configuration >> System Audit Policies >> Privilege Use >> ""Audit Sensitive Privilege Use"" with ""Failure"" selected.","","","false","","","","","","","M","Unclass","Microsoft Windows 10 Security Technical Implementation Guide :: Version 2, Release: 6 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-000172
The information system generates audit records for the events defined in AU-2 d with the content defined in AU-3.
NIST SP 800-53 :: AU-12 c
NIST SP 800-53A :: AU-12.1 (iv)
NIST SP 800-53 Revision 4 :: AU-12 c

CCI-002234
The information system audits the execution of privileged functions.
NIST SP 800-53 Revision 4 :: AC-6 (9)

","","AC-6 (9);AU-12 c","V-63483; SV-77973",
"","","","","V-220771","medium","SRG-OS-000327-GPOS-00127","SV-220771r851977_rule","WN10-AU-000115","The system must be configured to audit Privilege Use - Sensitive Privilege Use successes.","Maintaining an audit trail of system activity logs can help identify configuration errors, troubleshoot service disruptions, and analyze compromises that have occurred, as well as detect attacks.  Audit logs are necessary to provide a trail of evidence in case the system or network is compromised.  Collecting this data is essential for analyzing the security of information assets and detecting signs of suspicious and unexpected behavior.

Sensitive Privilege Use records events related to use of sensitive privileges, such as ""Act as part of the operating system"" or ""Debug programs"".","","Security Option ""Audit: Force audit policy subcategory settings (Windows Vista or later) to override audit policy category settings"" must be set to ""Enabled"" (WN10-SO-000030) for the detailed auditing subcategories to be effective.

Use the AuditPol tool to review the current Audit Policy configuration:
Open a Command Prompt with elevated privileges (""Run as Administrator"").
Enter ""AuditPol /get /category:*"".

Compare the AuditPol settings with the following.  If the system does not audit the following, this is a finding:

Privilege Use >> Sensitive Privilege Use - Success","Configure the policy value for Computer Configuration >> Windows Settings >> Security Settings >> Advanced Audit Policy Configuration >> System Audit Policies >> Privilege Use >> ""Audit Sensitive Privilege Use"" with ""Success"" selected.","","","false","","","","","","","M","Unclass","Microsoft Windows 10 Security Technical Implementation Guide :: Version 2, Release: 6 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-000172
The information system generates audit records for the events defined in AU-2 d with the content defined in AU-3.
NIST SP 800-53 :: AU-12 c
NIST SP 800-53A :: AU-12.1 (iv)
NIST SP 800-53 Revision 4 :: AU-12 c

CCI-002234
The information system audits the execution of privileged functions.
NIST SP 800-53 Revision 4 :: AC-6 (9)

","","AC-6 (9);AU-12 c","V-63487; SV-77977",
"","","","","V-220772","medium","SRG-OS-000477-GPOS-00222","SV-220772r569187_rule","WN10-AU-000120","The system must be configured to audit System - IPSec Driver failures.","Maintaining an audit trail of system activity logs can help identify configuration errors, troubleshoot service disruptions, and analyze compromises that have occurred, as well as detect attacks.  Audit logs are necessary to provide a trail of evidence in case the system or network is compromised.  Collecting this data is essential for analyzing the security of information assets and detecting signs of suspicious and unexpected behavior.

IPSec Driver records events related to the IPSec Driver such as dropped packets.","","Security Option ""Audit: Force audit policy subcategory settings (Windows Vista or later) to override audit policy category settings"" must be set to ""Enabled"" (WN10-SO-000030) for the detailed auditing subcategories to be effective.

Use the AuditPol tool to review the current Audit Policy configuration:
Open a Command Prompt with elevated privileges (""Run as Administrator"").
Enter ""AuditPol /get /category:*"".

Compare the AuditPol settings with the following.  If the system does not audit the following, this is a finding:

System >> IPSec Driver - Failure","Configure the policy value for Computer Configuration >> Windows Settings >> Security Settings >> Advanced Audit Policy Configuration >> System Audit Policies >> System >> ""Audit IPSec Driver"" with ""Failure"" selected.","","","false","","","","","","","M","Unclass","Microsoft Windows 10 Security Technical Implementation Guide :: Version 2, Release: 6 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-000172
The information system generates audit records for the events defined in AU-2 d with the content defined in AU-3.
NIST SP 800-53 :: AU-12 c
NIST SP 800-53A :: AU-12.1 (iv)
NIST SP 800-53 Revision 4 :: AU-12 c

","","AU-12 c","V-63491; SV-77981",
"","","","","V-220773","medium","SRG-OS-000471-GPOS-00215","SV-220773r569187_rule","WN10-AU-000130","The system must be configured to audit System - Other System Events successes.","Maintaining an audit trail of system activity logs can help identify configuration errors, troubleshoot service disruptions, and analyze compromises that have occurred, as well as detect attacks. Audit logs are necessary to provide a trail of evidence in case the system or network is compromised. Collecting this data is essential for analyzing the security of information assets and detecting signs of suspicious and unexpected behavior.

Audit Other System Events records information related to cryptographic key operations and the Windows Firewall service.","","Security Option ""Audit: Force audit policy subcategory settings (Windows Vista or later) to override audit policy category settings"" must be set to ""Enabled"" (WN10-SO-000030) for the detailed auditing subcategories to be effective. 

Use the AuditPol tool to review the current Audit Policy configuration:
Open a Command Prompt with elevated privileges (""Run as Administrator"").
Enter ""AuditPol /get /category:*""

Compare the AuditPol settings with the following.  If the system does not audit the following, this is a finding:

System >> Other System Events - Success","Configure the policy value for Computer Configuration >> Windows Settings >> Security Settings >> Advanced Audit Policy Configuration >> System Audit Policies >> System >> ""Audit Other System Events"" with ""Success"" selected.","","","false","","","","","","","M","Unclass","Microsoft Windows 10 Security Technical Implementation Guide :: Version 2, Release: 6 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-000172
The information system generates audit records for the events defined in AU-2 d with the content defined in AU-3.
NIST SP 800-53 :: AU-12 c
NIST SP 800-53A :: AU-12.1 (iv)
NIST SP 800-53 Revision 4 :: AU-12 c

","","AU-12 c","V-63499; SV-77989",
"","","","","V-220774","medium","SRG-OS-000471-GPOS-00215","SV-220774r569187_rule","WN10-AU-000135","The system must be configured to audit System - Other System Events failures.","Maintaining an audit trail of system activity logs can help identify configuration errors, troubleshoot service disruptions, and analyze compromises that have occurred, as well as detect attacks. Audit logs are necessary to provide a trail of evidence in case the system or network is compromised. Collecting this data is essential for analyzing the security of information assets and detecting signs of suspicious and unexpected behavior.

Audit Other System Events records information related to cryptographic key operations and the Windows Firewall service.","","Security Option ""Audit: Force audit policy subcategory settings (Windows Vista or later) to override audit policy category settings"" must be set to ""Enabled"" (WN10-SO-000030) for the detailed auditing subcategories to be effective. 

Use the AuditPol tool to review the current Audit Policy configuration:
Open a Command Prompt with elevated privileges (""Run as Administrator"").
Enter ""AuditPol /get /category:*""

Compare the AuditPol settings with the following.  If the system does not audit the following, this is a finding:

System >> Other System Events - Failure","Configure the policy value for Computer Configuration >> Windows Settings >> Security Settings >> Advanced Audit Policy Configuration >> System Audit Policies >> System >> ""Audit Other System Events"" with ""Failure"" selected.","","","false","","","","","","","M","Unclass","Microsoft Windows 10 Security Technical Implementation Guide :: Version 2, Release: 6 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-000172
The information system generates audit records for the events defined in AU-2 d with the content defined in AU-3.
NIST SP 800-53 :: AU-12 c
NIST SP 800-53A :: AU-12.1 (iv)
NIST SP 800-53 Revision 4 :: AU-12 c

","","AU-12 c","V-63503; SV-77993",
"","","","","V-220775","medium","SRG-OS-000327-GPOS-00127","SV-220775r851978_rule","WN10-AU-000140","The system must be configured to audit System - Security State Change successes.","Maintaining an audit trail of system activity logs can help identify configuration errors, troubleshoot service disruptions, and analyze compromises that have occurred, as well as detect attacks.  Audit logs are necessary to provide a trail of evidence in case the system or network is compromised.  Collecting this data is essential for analyzing the security of information assets and detecting signs of suspicious and unexpected behavior.

Security State Change records events related to changes in the security state, such as startup and shutdown of the system.","","Security Option ""Audit: Force audit policy subcategory settings (Windows Vista or later) to override audit policy category settings"" must be set to ""Enabled"" (WN10-SO-000030) for the detailed auditing subcategories to be effective.

Use the AuditPol tool to review the current Audit Policy configuration:
Open a Command Prompt with elevated privileges (""Run as Administrator"").
Enter ""AuditPol /get /category:*"".

Compare the AuditPol settings with the following.  If the system does not audit the following, this is a finding:

System >> Security State Change - Success","Configure the policy value for Computer Configuration >> Windows Settings >> Security Settings >> Advanced Audit Policy Configuration >> System Audit Policies >> System >> ""Audit Security State Change"" with ""Success"" selected.","","","false","","","","","","","M","Unclass","Microsoft Windows 10 Security Technical Implementation Guide :: Version 2, Release: 6 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-000172
The information system generates audit records for the events defined in AU-2 d with the content defined in AU-3.
NIST SP 800-53 :: AU-12 c
NIST SP 800-53A :: AU-12.1 (iv)
NIST SP 800-53 Revision 4 :: AU-12 c

CCI-002234
The information system audits the execution of privileged functions.
NIST SP 800-53 Revision 4 :: AC-6 (9)

","","AC-6 (9);AU-12 c","V-63507; SV-77997",
"","","","","V-220776","medium","SRG-OS-000327-GPOS-00127","SV-220776r851979_rule","WN10-AU-000150","The system must be configured to audit System - Security System Extension successes.","Maintaining an audit trail of system activity logs can help identify configuration errors, troubleshoot service disruptions, and analyze compromises that have occurred, as well as detect attacks.  Audit logs are necessary to provide a trail of evidence in case the system or network is compromised.  Collecting this data is essential for analyzing the security of information assets and detecting signs of suspicious and unexpected behavior.

Security System Extension records events related to extension code being loaded by the security subsystem.","","Security Option ""Audit: Force audit policy subcategory settings (Windows Vista or later) to override audit policy category settings"" must be set to ""Enabled"" (WN10-SO-000030) for the detailed auditing subcategories to be effective.

Use the AuditPol tool to review the current Audit Policy configuration:
Open a Command Prompt with elevated privileges (""Run as Administrator"").
Enter ""AuditPol /get /category:*"".

Compare the AuditPol settings with the following.  If the system does not audit the following, this is a finding:

System >> Security System Extension - Success","Configure the policy value for Computer Configuration >> Windows Settings >> Security Settings >> Advanced Audit Policy Configuration >> System Audit Policies >> System >> ""Audit Security System Extension"" with ""Success"" selected.","","","false","","","","","","","M","Unclass","Microsoft Windows 10 Security Technical Implementation Guide :: Version 2, Release: 6 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-000172
The information system generates audit records for the events defined in AU-2 d with the content defined in AU-3.
NIST SP 800-53 :: AU-12 c
NIST SP 800-53A :: AU-12.1 (iv)
NIST SP 800-53 Revision 4 :: AU-12 c

CCI-002234
The information system audits the execution of privileged functions.
NIST SP 800-53 Revision 4 :: AC-6 (9)

","","AC-6 (9);AU-12 c","V-63513; SV-78003",
"","","","","V-220777","medium","SRG-OS-000327-GPOS-00127","SV-220777r851980_rule","WN10-AU-000155","The system must be configured to audit System - System Integrity failures.","Maintaining an audit trail of system activity logs can help identify configuration errors, troubleshoot service disruptions, and analyze compromises that have occurred, as well as detect attacks.  Audit logs are necessary to provide a trail of evidence in case the system or network is compromised.  Collecting this data is essential for analyzing the security of information assets and detecting signs of suspicious and unexpected behavior.

System Integrity records events related to violations of integrity to the security subsystem.","","Security Option ""Audit: Force audit policy subcategory settings (Windows Vista or later) to override audit policy category settings"" must be set to ""Enabled"" (WN10-SO-000030) for the detailed auditing subcategories to be effective.

Use the AuditPol tool to review the current Audit Policy configuration:
Open a Command Prompt with elevated privileges (""Run as Administrator"").
Enter ""AuditPol /get /category:*"".

Compare the AuditPol settings with the following.  If the system does not audit the following, this is a finding:

System >> System Integrity - Failure","Configure the policy value for Computer Configuration >> Windows Settings >> Security Settings >> Advanced Audit Policy Configuration >> System Audit Policies >> System >> ""Audit System Integrity"" with ""Failure"" selected.","","","false","","","","","","","M","Unclass","Microsoft Windows 10 Security Technical Implementation Guide :: Version 2, Release: 6 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-000172
The information system generates audit records for the events defined in AU-2 d with the content defined in AU-3.
NIST SP 800-53 :: AU-12 c
NIST SP 800-53A :: AU-12.1 (iv)
NIST SP 800-53 Revision 4 :: AU-12 c

CCI-002234
The information system audits the execution of privileged functions.
NIST SP 800-53 Revision 4 :: AC-6 (9)

","","AC-6 (9);AU-12 c","V-63515; SV-78005",
"","","","","V-220778","medium","SRG-OS-000327-GPOS-00127","SV-220778r851981_rule","WN10-AU-000160","The system must be configured to audit System - System Integrity successes.","Maintaining an audit trail of system activity logs can help identify configuration errors, troubleshoot service disruptions, and analyze compromises that have occurred, as well as detect attacks.  Audit logs are necessary to provide a trail of evidence in case the system or network is compromised.  Collecting this data is essential for analyzing the security of information assets and detecting signs of suspicious and unexpected behavior.

System Integrity records events related to violations of integrity to the security subsystem.","","Security Option ""Audit: Force audit policy subcategory settings (Windows Vista or later) to override audit policy category settings"" must be set to ""Enabled"" (WN10-SO-000030) for the detailed auditing subcategories to be effective.

Use the AuditPol tool to review the current Audit Policy configuration:
Open a Command Prompt with elevated privileges (""Run as Administrator"").
Enter ""AuditPol /get /category:*"".

Compare the AuditPol settings with the following.  If the system does not audit the following, this is a finding:

System >> System Integrity - Success","Configure the policy value for Computer Configuration >> Windows Settings >> Security Settings >> Advanced Audit Policy Configuration >> System Audit Policies >> System >> ""Audit System Integrity"" with ""Success"" selected.","","","false","","","","","","","M","Unclass","Microsoft Windows 10 Security Technical Implementation Guide :: Version 2, Release: 6 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-000172
The information system generates audit records for the events defined in AU-2 d with the content defined in AU-3.
NIST SP 800-53 :: AU-12 c
NIST SP 800-53A :: AU-12.1 (iv)
NIST SP 800-53 Revision 4 :: AU-12 c

CCI-002234
The information system audits the execution of privileged functions.
NIST SP 800-53 Revision 4 :: AC-6 (9)

","","AC-6 (9);AU-12 c","V-63517; SV-78007",
"","","","","V-220779","medium","SRG-OS-000341-GPOS-00132","SV-220779r877391_rule","WN10-AU-000500","The Application event log size must be configured to 32768 KB or greater.","Inadequate log size will cause the log to fill up quickly.  This may prevent audit events from being recorded properly and require frequent attention by administrative personnel.","","If the system is configured to send audit records directly to an audit server, this is NA.  This must be documented with the ISSO.

If the following registry value does not exist or is not configured as specified, this is a finding:

Registry Hive:  HKEY_LOCAL_MACHINE
Registry Path:  \SOFTWARE\Policies\Microsoft\Windows\EventLog\Application\

Value Name:  MaxSize

Value Type:  REG_DWORD
Value:  0x00008000 (32768) (or greater)","If the system is configured to send audit records directly to an audit server, this is NA.  This must be documented with the ISSO.

Configure the policy value for Computer Configuration >> Administrative Templates >> Windows Components >> Event Log Service >> Application >> ""Specify the maximum log file size (KB)"" to ""Enabled"" with a ""Maximum Log Size (KB)"" of ""32768"" or greater.","","","false","","","","","","","M","Unclass","Microsoft Windows 10 Security Technical Implementation Guide :: Version 2, Release: 6 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-001849
The organization allocates audit record storage capacity in accordance with organization-defined audit record storage requirements.
NIST SP 800-53 Revision 4 :: AU-4

","","AU-4","V-63519; SV-78009",
"","","","","V-220780","medium","SRG-OS-000341-GPOS-00132","SV-220780r877391_rule","WN10-AU-000505","The Security event log size must be configured to 1024000 KB or greater.","Inadequate log size will cause the log to fill up quickly.  This may prevent audit events from being recorded properly and require frequent attention by administrative personnel.","","If the system is configured to send audit records directly to an audit server, this is NA. This must be documented with the ISSO.

If the following registry value does not exist or is not configured as specified, this is a finding:

Registry Hive: HKEY_LOCAL_MACHINE
Registry Path: \SOFTWARE\Policies\Microsoft\Windows\EventLog\Security\

Value Name: MaxSize

Value Type: REG_DWORD
Value: 0x000fa000 (1024000) (or greater)","Configure the policy value for Computer Configuration >> Administrative Templates >> Windows Components >> Event Log Service >> Security >> ""Specify the maximum log file size (KB)"" to ""Enabled"" with a ""Maximum Log Size (KB)"" of ""1024000"" or greater.

If the system is configured to send audit records directly to an audit server, documented with the ISSO.","","","false","","","","","","","M","Unclass","Microsoft Windows 10 Security Technical Implementation Guide :: Version 2, Release: 6 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-001849
The organization allocates audit record storage capacity in accordance with organization-defined audit record storage requirements.
NIST SP 800-53 Revision 4 :: AU-4

","","AU-4","V-63523; SV-78013",
"","","","","V-220781","medium","SRG-OS-000341-GPOS-00132","SV-220781r877391_rule","WN10-AU-000510","The System event log size must be configured to 32768 KB or greater.","Inadequate log size will cause the log to fill up quickly.  This may prevent audit events from being recorded properly and require frequent attention by administrative personnel.","","If the system is configured to send audit records directly to an audit server, this is NA.  This must be documented with the ISSO.

If the following registry value does not exist or is not configured as specified, this is a finding:

Registry Hive:  HKEY_LOCAL_MACHINE
Registry Path:  \SOFTWARE\Policies\Microsoft\Windows\EventLog\System\

Value Name:  MaxSize

Value Type:  REG_DWORD
Value:  0x00008000 (32768) (or greater)","If the system is configured to send audit records directly to an audit server, this is NA.  This must be documented with the ISSO.

Configure the policy value for Computer Configuration >> Administrative Templates >> Windows Components >> Event Log Service >> System >> ""Specify the maximum log file size (KB)"" to ""Enabled"" with a ""Maximum Log Size (KB)"" of ""32768"" or greater.","","","false","","","","","","","M","Unclass","Microsoft Windows 10 Security Technical Implementation Guide :: Version 2, Release: 6 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-001849
The organization allocates audit record storage capacity in accordance with organization-defined audit record storage requirements.
NIST SP 800-53 Revision 4 :: AU-4

","","AU-4","V-63527; SV-78017",
