"TechnologyArea","Name","IPAddress","MACAddress","Vuln ID","Severity","Group Title","Rule ID","STIG ID","Rule Title","Discussion","IA Controls","Check Content","Fix Text","False Positives","False Negatives","Documentable","Mitigations","Potential Impact","Third Party Tools","Mitigation Control","Responsibility","Severity Override Guidance","Check Content Reference","Classification","STIG","Status","Comments","Finding Details","Severity Override","Severity Override Justification","CCI","Fully Qualified Domain Name","NIST SP 800-53 Revision 4 References","Legacy",
"","","","","V-253287","medium","SRG-OS-000095-GPOS-00049","SV-253287r828945_rule","WN11-00-000165","The Server Message Block (SMB) v1 protocol must be disabled on the SMB server.","SMBv1 is a legacy protocol that uses the MD5 algorithm as part of SMB. MD5 is known to be vulnerable to a number of attacks such as collision and preimage attacks as well as not being FIPS compliant.

Disabling SMBv1 support may prevent access to file or print sharing resources with systems or devices that only support SMBv1. File shares and print services hosted on Windows Server 2003 are an example, however Windows Server 2003 is no longer a supported operating system. Some older network attached devices may only support SMBv1.","","Different methods are available to disable SMBv1 on Windows 11, if WN11-00-000160 is configured, this is NA.

If the following registry value does not exist or is not configured as specified, this is a finding:

Registry Hive: HKEY_LOCAL_MACHINE
Registry Path: \SYSTEM\CurrentControlSet\Services\LanmanServer\Parameters\

Value Name: SMB1

Type: REG_DWORD
Value: 0x00000000 (0)","Configure the policy value for Computer Configuration >> Administrative Templates >> MS Security Guide >> ""Configure SMBv1 Server"" to ""Disabled"".

This policy setting requires the installation of the SecGuide custom templates included with the STIG package. ""SecGuide.admx"" and ""SecGuide.adml"" must be copied to the \Windows\PolicyDefinitions and \Windows\PolicyDefinitions\en-US directories, respectively.  

The system must be restarted for the change to take effect.","","","false","","","","","","","M","Unclass","Microsoft Windows 11 Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-000381
The organization configures the information system to provide only essential capabilities.
NIST SP 800-53 :: CM-7
NIST SP 800-53A :: CM-7.1 (ii)
NIST SP 800-53 Revision 4 :: CM-7 a

","","CM-7 a","",
"","","","","V-253288","medium","SRG-OS-000095-GPOS-00049","SV-253288r828948_rule","WN11-00-000170","The Server Message Block (SMB) v1 protocol must be disabled on the SMB client.","SMBv1 is a legacy protocol that uses the MD5 algorithm as part of SMB. MD5 is known to be vulnerable to a number of attacks such as collision and preimage attacks as well as not being FIPS compliant.

Disabling SMBv1 support may prevent access to file or print sharing resources with systems or devices that only support SMBv1. File shares and print services hosted on Windows Server 2003 are an example, however Windows Server 2003 is no longer a supported operating system. Some older network attached devices may only support SMBv1.","","Different methods are available to disable SMBv1 on Windows 11, if WN11-00-000160is configured, this is NA.

If the following registry value is not configured as specified, this is a finding:

Registry Hive: HKEY_LOCAL_MACHINE
Registry Path: \SYSTEM\CurrentControlSet\Services\mrxsmb10\

Value Name: Start

Type: REG_DWORD
Value: 0x00000004 (4)","Configure the policy value for Computer Configuration >> Administrative Templates >> MS Security Guide >> ""Configure SMBv1 client driver"" to ""Enabled"" with ""Disable driver (recommended)"" selected for ""Configure MrxSmb10 driver"".

This policy setting requires the installation of the SecGuide custom templates included with the STIG package. ""SecGuide.admx"" and ""SecGuide.adml"" must be copied to the \Windows\PolicyDefinitions and \Windows\PolicyDefinitions\en-US directories, respectively.  

The system must be restarted for the changes to take effect.","","","false","","","","","","","M","Unclass","Microsoft Windows 11 Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-000381
The organization configures the information system to provide only essential capabilities.
NIST SP 800-53 :: CM-7
NIST SP 800-53A :: CM-7.1 (ii)
NIST SP 800-53 Revision 4 :: CM-7 a

","","CM-7 a","",
"","","","","V-253289","medium","SRG-OS-000095-GPOS-00049","SV-253289r828951_rule","WN11-00-000175","The Secondary Logon service must be disabled on Windows 11.","The Secondary Logon service provides a means for entering alternate credentials, typically used to run commands with elevated privileges. Using privileged credentials in a standard user session can expose those credentials to theft.","","Run ""Services.msc"".

Locate the ""Secondary Logon"" service.

If the ""Startup Type"" is not ""Disabled"" or the ""Status"" is ""Running"", this is a finding.","Configure the ""Secondary Logon"" service ""Startup Type"" to ""Disabled"".","","","false","","","","","","","M","Unclass","Microsoft Windows 11 Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-000381
The organization configures the information system to provide only essential capabilities.
NIST SP 800-53 :: CM-7
NIST SP 800-53A :: CM-7.1 (ii)
NIST SP 800-53 Revision 4 :: CM-7 a

","","CM-7 a","",
"","","","","V-253290","medium","SRG-OS-000480-GPOS-00227","SV-253290r828954_rule","WN11-00-000190","Orphaned security identifiers (SIDs) must be removed from user rights on Windows 11.","Accounts or groups given rights on a system may show up as unresolved SIDs for various reasons including deletion of the accounts or groups. If the account or group objects are reanimated, there is a potential they may still have rights no longer intended. Valid domain accounts or groups may also show up as unresolved SIDs if a connection to the domain cannot be established for some reason.","","Review the effective User Rights setting in Local Group Policy Editor.
Run ""gpedit.msc"".

Navigate to Local Computer Policy >> Computer Configuration >> Windows Settings >> Security Settings >> Local Policies >> User Rights Assignment.

Review each User Right listed for any unresolved SIDs to determine whether they are valid, such as due to being temporarily disconnected from the domain. (Unresolved SIDs have the format of ""*S-1-.."".)

If any unresolved SIDs exist and are not for currently valid accounts or groups, this is a finding.","Remove any unresolved SIDs found in User Rights assignments and determined to not be for currently valid accounts or groups by removing the accounts or groups from the appropriate group policy.","","","false","","","","","","","M","Unclass","Microsoft Windows 11 Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-000366
The organization implements the security configuration settings.
NIST SP 800-53 :: CM-6 b
NIST SP 800-53A :: CM-6.1 (iv)
NIST SP 800-53 Revision 4 :: CM-6 b

","","CM-6 b","",
"","","","","V-253291","medium","SRG-OS-000095-GPOS-00049","SV-253291r828957_rule","WN11-00-000210","Bluetooth must be turned off unless approved by the organization.","If not configured properly, Bluetooth may allow rogue devices to communicate with a system. If a rogue device is paired with a system, there is potential for sensitive information to be compromised.","","This is NA if the system does not have Bluetooth.

Verify the Bluetooth radio is turned off unless approved by the organization. If it is not, this is a finding.

Approval must be documented with the ISSO.","Turn off Bluetooth radios not organizationally approved. Establish an organizational policy for the use of Bluetooth.","","","false","","","","","","","M","Unclass","Microsoft Windows 11 Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-000381
The organization configures the information system to provide only essential capabilities.
NIST SP 800-53 :: CM-7
NIST SP 800-53A :: CM-7.1 (ii)
NIST SP 800-53 Revision 4 :: CM-7 a

","","CM-7 a","",
"","","","","V-253292","medium","SRG-OS-000095-GPOS-00049","SV-253292r828960_rule","WN11-00-000220","Bluetooth must be turned off when not in use.","If not configured properly, Bluetooth may allow rogue devices to communicate with a system. If a rogue device is paired with a system, there is potential for sensitive information to be compromised.","","This is NA if the system does not have Bluetooth.

Verify the organization has a policy to turn off Bluetooth when not in use and personnel are trained. If it does not, this is a finding.","Turn off Bluetooth radios when not in use. Establish an organizational policy for the use of Bluetooth to include training of personnel.","","","false","","","","","","","M","Unclass","Microsoft Windows 11 Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-000381
The organization configures the information system to provide only essential capabilities.
NIST SP 800-53 :: CM-7
NIST SP 800-53A :: CM-7.1 (ii)
NIST SP 800-53 Revision 4 :: CM-7 a

","","CM-7 a","",
"","","","","V-253293","medium","SRG-OS-000480-GPOS-00227","SV-253293r840170_rule","WN11-00-000230","The system must notify the user when a Bluetooth device attempts to connect.","If not configured properly, Bluetooth may allow rogue devices to communicate with a system. If a rogue device is paired with a system, there is potential for sensitive information to be compromised.","","This is NA if the system does not have Bluetooth, or if Bluetooth is turned off per the organizations policy.

Search for ""Bluetooth"".
View Bluetooth Settings.
Select ""More Bluetooth Options""
If ""Alert me when a new Bluetooth device wants to connect"" is not checked, this is a finding.","Configure Bluetooth to notify users if devices attempt to connect.
View Bluetooth Settings.
Ensure ""Alert me when a new Bluetooth device wants to connect"" is checked.","","","false","","","","","","","M","Unclass","Microsoft Windows 11 Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-000366
The organization implements the security configuration settings.
NIST SP 800-53 :: CM-6 b
NIST SP 800-53A :: CM-6.1 (iv)
NIST SP 800-53 Revision 4 :: CM-6 b

","","CM-6 b","",
"","","","","V-253294","high","SRG-OS-000480-GPOS-00227","SV-253294r828966_rule","WN11-00-000240","Administrative accounts must not be used with applications that access the internet, such as web browsers, or with potential internet sources, such as email.","Using applications that access the internet or have potential internet sources using administrative privileges exposes a system to compromise. If a flaw in an application is exploited while running as a privileged user, the entire system could be compromised. Web browsers and email are common attack vectors for introducing malicious code and must not be run with an administrative account.

Since administrative accounts may generally change or work around technical restrictions for running a web browser or other applications, it is essential that policy requires administrative accounts to not access the internet or use applications, such as email.

The policy must define specific exceptions for local service administration. These exceptions may include HTTP(S)-based tools that are used for the administration of the local system, services, or attached devices.

Technical means such as application allowlisting can be used to enforce the policy to ensure compliance.","","Determine whether administrative accounts are prevented from using applications that access the internet, such as web browsers, or with potential internet sources, such as email, except as necessary for local service administration.

The organization must have a policy that prohibits administrative accounts from using applications that access the internet, such as web browsers, or with potential internet sources, such as email, except as necessary for local service administration. The policy must define specific exceptions for local service administration. These exceptions may include HTTP(S)-based tools that are used for the administration of the local system, services, or attached devices.

Technical measures such as the removal of applications or application allowlisting must be used where feasible to prevent the use of applications that access the internet. 

If accounts with administrative privileges are not prevented from using applications that access the internet or with potential internet sources, this is a finding.","Establish and enforce a policy that prohibits administrative accounts from using applications that access the internet, such as web browsers, or with potential internet sources, such as email. Define specific exceptions for local service administration. These exceptions may include HTTP(S)-based tools that are used for the administration of the local system, services, or attached devices.

Implement technical measures where feasible such as removal of applications or use of application allowlisting to restrict the use of applications that can access the internet.","","","false","","","","","","","M","Unclass","Microsoft Windows 11 Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-000366
The organization implements the security configuration settings.
NIST SP 800-53 :: CM-6 b
NIST SP 800-53A :: CM-6.1 (iv)
NIST SP 800-53 Revision 4 :: CM-6 b

","","CM-6 b","",
"","","","","V-253295","medium","SRG-OS-000185-GPOS-00079","SV-253295r890452_rule","WN11-00-000250","Windows 11 nonpersistent VM sessions must not exceed 24 hours.","For virtual desktop implementations (VDIs) where the virtual desktop instance is deleted or refreshed upon logoff, the organization must enforce that sessions be terminated within 24 hours. This would ensure any data stored on the VM that is not encrypted or covered by Credential Guard is deleted.","","Verify there is a documented policy or procedure in place that nonpersistent VM sessions do not exceed 24 hours.                                                                                                                                                                                                                                                                                                  

If the system is NOT a nonpersistent VM, this is Not Applicable. 

For Azure Virtual Desktop (AVD) implementations with no data at rest, this is Not Applicable.

If there is no such documented policy or procedure in place, this is a finding.","Set nonpersistent VM sessions to not exceed 24 hours.","","","false","","","","","","","M","Unclass","Microsoft Windows 11 Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-001199
The information system protects the confidentiality and/or integrity of organization-defined information at rest.
NIST SP 800-53 :: SC-28
NIST SP 800-53A :: SC-28.1
NIST SP 800-53 Revision 4 :: SC-28

","","SC-28","",
"","","","","V-253296","low","SRG-OS-000355-GPOS-00143","SV-253296r877038_rule","WN11-00-000260","The Windows 11 time service must synchronize with an appropriate DoD time source.","The Windows Time Service controls time synchronization settings. Time synchronization is essential for authentication and auditing purposes. If the Windows Time Service is used, it must synchronize with a secure, authorized time source. Domain-joined systems are automatically configured to synchronize with domain controllers. If an NTP server is configured, it must synchronize with a secure, authorized time source.","","Review the Windows time service configuration.

Open an elevated ""Command Prompt"" (run as administrator).

Enter ""W32tm /query /configuration"".

Domain-joined systems (excluding the domain controller with the PDC emulator role):

If the value for ""Type"" under ""NTP Client"" is not ""NT5DS"", this is a finding.","Configure the system to synchronize time with an appropriate DoD time source.

Domain-joined systems use NT5DS to synchronize time from other systems in the domain by default.

If the system needs to be configured to an NTP server, configure the system to point to an authorized time server by setting the policy value for Computer Configuration >> Administrative Templates >> System >> Windows Time Service >> Time Providers >> ""Configure Windows NTP Client"" to ""Enabled"", and configure the ""NtpServer"" field to point to an appropriate DoD time server.

The US Naval Observatory operates stratum 1 time servers, identified at http://tycho.usno.navy.mil/ntp.html. Time synchronization will occur through a hierarchy of time servers down to the local level. Clients and lower-level servers will synchronize with an authorized time server in the hierarchy.","","","false","","","","","","","M","Unclass","Microsoft Windows 11 Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-001891
The information system compares internal information system clocks on an organization-defined frequency with an organization-defined authoritative time source.
NIST SP 800-53 Revision 4 :: AU-8 (1) (a)

","","AU-8 (1) (a)","",
"","","","","V-253297","medium","SRG-OS-000329-GPOS-00128","SV-253297r828975_rule","WN11-AC-000005","Windows 11 account lockout duration must be configured to 15 minutes or greater.","The account lockout feature, when enabled, prevents brute-force password attacks on the system. This parameter specifies the amount of time that an account will remain locked after the specified number of failed logon attempts.","","Verify the effective setting in Local Group Policy Editor.
Run ""gpedit.msc"".

Navigate to Local Computer Policy >> Computer Configuration >> Windows Settings >> Security Settings >> Account Policies >> Account Lockout Policy.

If the ""Account lockout duration"" is less than ""15"" minutes (excluding ""0""), this is a finding.

Configuring this to ""0"", requiring an administrator to unlock the account, is more restrictive and is not a finding.","Configure the policy value for Computer Configuration >> Windows Settings >> Security Settings >> Account Policies >> Account Lockout Policy >> ""Account lockout duration"" to ""15"" minutes or greater.

A value of ""0"" is also acceptable, requiring an administrator to unlock the account.","","","false","","","","","","","M","Unclass","Microsoft Windows 11 Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-002238
The information system automatically locks the account or node for either an organization-defined time period, until the locked account or node is released by an administrator, or delays the next login prompt according to the organization-defined delay algorithm when the maximum number of unsuccessful attempts is exceeded.
NIST SP 800-53 Revision 4 :: AC-7 b

","","AC-7 b","",
"","","","","V-253298","medium","SRG-OS-000021-GPOS-00005","SV-253298r828978_rule","WN11-AC-000010","The number of allowed bad logon attempts must be configured to three or less.","The account lockout feature, when enabled, prevents brute-force password attacks on the system. The higher this value is, the less effective the account lockout feature will be in protecting the local system. The number of bad logon attempts must be reasonably small to minimize the possibility of a successful password attack, while allowing for honest errors made during a normal user logon.","","Verify the effective setting in Local Group Policy Editor.
Run ""gpedit.msc"".

Navigate to Local Computer Policy >> Computer Configuration >> Windows Settings >> Security Settings >> Account Policies >> Account Lockout Policy.

If the ""Account lockout threshold"" is ""0"" or more than ""3"" attempts, this is a finding.","Configure the policy value for Computer Configuration >> Windows Settings >> Security Settings >> Account Policies >> Account Lockout Policy >> ""Account lockout threshold"" to ""3"" or less invalid logon attempts (excluding ""0"" which is unacceptable).","","","false","","","","","","","M","Unclass","Microsoft Windows 11 Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-000044
The information system enforces the organization-defined limit of consecutive invalid logon attempts by a user during the organization-defined time period.
NIST SP 800-53 :: AC-7 a
NIST SP 800-53A :: AC-7.1 (ii)
NIST SP 800-53 Revision 4 :: AC-7 a

","","AC-7 a","",
"","","","","V-253299","medium","SRG-OS-000021-GPOS-00005","SV-253299r828981_rule","WN11-AC-000015","The period of time before the bad logon counter is reset must be configured to 15 minutes.","The account lockout feature, when enabled, prevents brute-force password attacks on the system. This parameter specifies the period of time that must pass after failed logon attempts before the counter is reset to 0. The smaller this value is, the less effective the account lockout feature will be in protecting the local system.","","Verify the effective setting in Local Group Policy Editor.
Run ""gpedit.msc"".

Navigate to Local Computer Policy >> Computer Configuration >> Windows Settings >> Security Settings >> Account Policies >> Account Lockout Policy.

If the ""Reset account lockout counter after"" value is less than ""15"" minutes, this is a finding.","Configure the policy value for Computer Configuration >> Windows Settings >> Security Settings >> Account Policies >> Account Lockout Policy >> ""Reset account lockout counter after"" to ""15"" minutes.","","","false","","","","","","","M","Unclass","Microsoft Windows 11 Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-000044
The information system enforces the organization-defined limit of consecutive invalid logon attempts by a user during the organization-defined time period.
NIST SP 800-53 :: AC-7 a
NIST SP 800-53A :: AC-7.1 (ii)
NIST SP 800-53 Revision 4 :: AC-7 a

","","AC-7 a","",
"","","","","V-253300","medium","SRG-OS-000077-GPOS-00045","SV-253300r828984_rule","WN11-AC-000020","The password history must be configured to 24 passwords remembered.","A system is more vulnerable to unauthorized access when system users recycle the same password several times without being required to change a password to a unique password on a regularly scheduled basis. This enables users to effectively negate the purpose of mandating periodic password changes. The default value is 24 for Windows domain systems. DoD has decided this is the appropriate value for all Windows systems.","","Verify the effective setting in Local Group Policy Editor.
Run ""gpedit.msc"".

Navigate to Local Computer Policy >> Computer Configuration >> Windows Settings >> Security Settings >> Account Policies >> Password Policy.

If the value for ""Enforce password history"" is less than ""24"" passwords remembered, this is a finding.","Configure the policy value for Computer Configuration >> Windows Settings >> Security Settings >> Account Policies >> Password Policy >> ""Enforce password history"" to ""24"" passwords remembered.","","","false","","","","","","","M","Unclass","Microsoft Windows 11 Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-000200
The information system prohibits password reuse for the organization defined number of generations.
NIST SP 800-53 :: IA-5 (1) (e)
NIST SP 800-53A :: IA-5 (1).1 (v)
NIST SP 800-53 Revision 4 :: IA-5 (1) (e)

","","IA-5 (1) (e)","",
"","","","","V-253301","medium","SRG-OS-000076-GPOS-00044","SV-253301r828987_rule","WN11-AC-000025","The maximum password age must be configured to 60 days or less.","The longer a password is in use, the greater the opportunity for someone to gain unauthorized knowledge of the passwords.  Scheduled changing of passwords hinders the ability of unauthorized system users to crack passwords and gain access to a system.","","Verify the effective setting in Local Group Policy Editor.
Run ""gpedit.msc"".

Navigate to Local Computer Policy >> Computer Configuration >> Windows Settings >> Security Settings >> Account Policies >> Password Policy.

If the value for the ""Maximum password age"" is greater than ""60"" days, this is a finding. If the value is set to ""0"" (never expires), this is a finding.","Configure the policy value for Computer Configuration >> Windows Settings >> Security Settings >> Account Policies >> Password Policy >> ""Maximum Password Age"" to ""60"" days or less (excluding ""0"" which is unacceptable).","","","false","","","","","","","M","Unclass","Microsoft Windows 11 Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-000199
The information system enforces maximum password lifetime restrictions.
NIST SP 800-53 :: IA-5 (1) (d)
NIST SP 800-53A :: IA-5 (1).1 (v)
NIST SP 800-53 Revision 4 :: IA-5 (1) (d)

","","IA-5 (1) (d)","",
"","","","","V-253302","medium","SRG-OS-000075-GPOS-00043","SV-253302r828990_rule","WN11-AC-000030","The minimum password age must be configured to at least 1 day.","Permitting passwords to be changed in immediate succession within the same day allows users to cycle passwords through their history database. This enables users to effectively negate the purpose of mandating periodic password changes.","","Verify the effective setting in Local Group Policy Editor.
Run ""gpedit.msc"".

Navigate to Local Computer Policy >> Computer Configuration >> Windows Settings >> Security Settings >> Account Policies >> Password Policy.

If the value for the ""Minimum password age"" is less than ""1"" day, this is a finding.","Configure the policy value for Computer Configuration >> Windows Settings >> Security Settings >> Account Policies >> Password Policy >> ""Minimum Password Age"" to at least ""1"" day.","","","false","","","","","","","M","Unclass","Microsoft Windows 11 Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-000198
The information system enforces minimum password lifetime restrictions.
NIST SP 800-53 :: IA-5 (1) (d)
NIST SP 800-53A :: IA-5 (1).1 (v)
NIST SP 800-53 Revision 4 :: IA-5 (1) (d)

","","IA-5 (1) (d)","",
"","","","","V-253303","medium","SRG-OS-000078-GPOS-00046","SV-253303r857206_rule","WN11-AC-000035","Passwords must, at a minimum, be 14 characters.","Information systems not protected with strong password schemes (including passwords of minimum length) provide the opportunity for anyone to crack the password, thus gaining access to the system and compromising the device, information, or the local network.","","Verify the effective setting in Local Group Policy Editor.
Run ""gpedit.msc"".

Navigate to Local Computer Policy >> Computer Configuration >> Windows Settings >> Security Settings >> Account Policies >> Password Policy.

If the value for the ""Minimum password length,"" is less than ""14"" characters, this is a finding.","Configure the policy value for Computer Configuration >> Windows Settings >> Security Settings >> Account Policies >> Password Policy >> ""Minimum password length"" to ""14"" characters.","","","false","","","","","","","M","Unclass","Microsoft Windows 11 Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-000205
The information system enforces minimum password length.
NIST SP 800-53 :: IA-5 (1) (a)
NIST SP 800-53A :: IA-5 (1).1 (i)
NIST SP 800-53 Revision 4 :: IA-5 (1) (a)

","","IA-5 (1) (a)","",
"","","","","V-253304","medium","SRG-OS-000069-GPOS-00037","SV-253304r828996_rule","WN11-AC-000040","The built-in Microsoft password complexity filter must be enabled.","The use of complex passwords increases their strength against guessing and brute-force attacks. This setting configures the system to verify that newly created passwords conform to the Windows password complexity policy.","","Verify the effective setting in Local Group Policy Editor.
Run ""gpedit.msc"".

Navigate to Local Computer Policy >> Computer Configuration >> Windows Settings >> Security Settings >> Account Policies >> Password Policy.

If the value for ""Password must meet complexity requirements"" is not set to ""Enabled"", this is a finding.

If the site is using a password filter that requires this setting be set to ""Disabled"" for the filter to be used, this would not be considered a finding.","Configure the policy value for Computer Configuration >> Windows Settings >> Security Settings >> Account Policies >> Password Policy >> ""Password must meet complexity requirements"" to ""Enabled"".","","","false","","","","","","","M","Unclass","Microsoft Windows 11 Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-000192
The information system enforces password complexity by the minimum number of upper case characters used.
NIST SP 800-53 :: IA-5 (1) (a)
NIST SP 800-53A :: IA-5 (1).1 (v)
NIST SP 800-53 Revision 4 :: IA-5 (1) (a)

","","IA-5 (1) (a)","",
"","","","","V-253305","high","SRG-OS-000073-GPOS-00041","SV-253305r877397_rule","WN11-AC-000045","Reversible password encryption must be disabled.","Storing passwords using reversible encryption is essentially the same as storing clear-text versions of the passwords. For this reason, this policy must never be enabled.","","Verify the effective setting in Local Group Policy Editor.
Run ""gpedit.msc"".

Navigate to Local Computer Policy >> Computer Configuration >> Windows Settings >> Security Settings >> Account Policies >> Password Policy.

If the value for ""Store password using reversible encryption"" is not set to ""Disabled"", this is a finding.","Configure the policy value for Computer Configuration >> Windows Settings >> Security Settings >> Account Policies >> Password Policy >> ""Store passwords using reversible encryption"" to ""Disabled"".","","","false","","","","","","","M","Unclass","Microsoft Windows 11 Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-000196
The information system, for password-based authentication, stores only encrypted representations of passwords.
NIST SP 800-53 :: IA-5 (1) (c)
NIST SP 800-53A :: IA-5 (1).1 (v)
NIST SP 800-53 Revision 4 :: IA-5 (1) (c)

","","IA-5 (1) (c)","",
"","","","","V-253306","medium","SRG-OS-000458-GPOS-00203","SV-253306r829002_rule","WN11-AU-000005","The system must be configured to audit Account Logon - Credential Validation failures.","Maintaining an audit trail of system activity logs can help identify configuration errors, troubleshoot service disruptions, and analyze compromises that have occurred, as well as detect attacks. Audit logs are necessary to provide a trail of evidence in case the system or network is compromised. Collecting this data is essential for analyzing the security of information assets and detecting signs of suspicious and unexpected behavior.

Credential validation records events related to validation tests on credentials for a user account logon.","","Security Option ""Audit: Force audit policy subcategory settings to override audit policy category settings"" must be set to ""Enabled"" (WN11-SO-000030) for the detailed auditing subcategories to be effective.

Use the AuditPol tool to review the current Audit Policy configuration:
Open a Command Prompt with elevated privileges (""Run as Administrator"").
Enter ""AuditPol /get /category:*"".

Compare the AuditPol settings with the following. If the system does not audit the following, this is a finding:

Account Logon >> Credential Validation - Failure","Configure the policy value for Computer Configuration >> Windows Settings >> Security Settings >> Advanced Audit Policy Configuration >> System Audit Policies >> Account Logon >> ""Audit Credential Validation"" with ""Failure"" selected.","","","false","","","","","","","M","Unclass","Microsoft Windows 11 Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-000172
The information system generates audit records for the events defined in AU-2 d with the content defined in AU-3.
NIST SP 800-53 :: AU-12 c
NIST SP 800-53A :: AU-12.1 (iv)
NIST SP 800-53 Revision 4 :: AU-12 c

","","AU-12 c","",
"","","","","V-253307","medium","SRG-OS-000458-GPOS-00203","SV-253307r829005_rule","WN11-AU-000010","The system must be configured to audit Account Logon - Credential Validation successes.","Maintaining an audit trail of system activity logs can help identify configuration errors, troubleshoot service disruptions, and analyze compromises that have occurred, as well as detect attacks. Audit logs are necessary to provide a trail of evidence in case the system or network is compromised. Collecting this data is essential for analyzing the security of information assets and detecting signs of suspicious and unexpected behavior.

Credential validation records events related to validation tests on credentials for a user account logon.","","Security Option ""Audit: Force audit policy subcategory settings to override audit policy category settings"" must be set to ""Enabled"" (WN11-SO-000030) for the detailed auditing subcategories to be effective.

Use the AuditPol tool to review the current Audit Policy configuration:
Open a Command Prompt with elevated privileges (""Run as Administrator"").
Enter ""AuditPol /get /category:*"".

Compare the AuditPol settings with the following. If the system does not audit the following, this is a finding:

Account Logon >> Credential Validation - Success","Configure the policy value for Computer Configuration >> Windows Settings >> Security Settings >> Advanced Audit Policy Configuration >> System Audit Policies >> Account Logon >> ""Audit Credential Validation"" with ""Success"" selected.","","","false","","","","","","","M","Unclass","Microsoft Windows 11 Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-000172
The information system generates audit records for the events defined in AU-2 d with the content defined in AU-3.
NIST SP 800-53 :: AU-12 c
NIST SP 800-53A :: AU-12.1 (iv)
NIST SP 800-53 Revision 4 :: AU-12 c

","","AU-12 c","",
"","","","","V-253308","medium","SRG-OS-000337-GPOS-00129","SV-253308r877036_rule","WN11-AU-000030","The system must be configured to audit Account Management - Security Group Management successes.","Maintaining an audit trail of system activity logs can help identify configuration errors, troubleshoot service disruptions, and analyze compromises that have occurred, as well as detect attacks. Audit logs are necessary to provide a trail of evidence in case the system or network is compromised. Collecting this data is essential for analyzing the security of information assets and detecting signs of suspicious and unexpected behavior.

Security Group Management records events such as creating, deleting or changing of security groups, including changes in group members.","","Security Option ""Audit: Force audit policy subcategory settings to override audit policy category settings"" must be set to ""Enabled"" (WN11-SO-000030) for the detailed auditing subcategories to be effective.

Use the AuditPol tool to review the current Audit Policy configuration:
Open a Command Prompt with elevated privileges (""Run as Administrator"").
Enter ""AuditPol /get /category:*"".

Compare the AuditPol settings with the following. If the system does not audit the following, this is a finding:

Account Management >> Security Group Management - Success","Configure the policy value for Computer Configuration >> Windows Settings >> Security Settings >> Advanced Audit Policy Configuration >> System Audit Policies >> Account Management >> ""Audit Security Group Management"" with ""Success"" selected.","","","false","","","","","","","M","Unclass","Microsoft Windows 11 Security Technical Implementation Guide :: Version 1, Release: 3 Benchmark Date: 11 May 2023","Not Reviewed","","","","","CCI-001914
The information system provides the capability for organization-defined individuals or roles to change the auditing to be performed on organization-defined information system components based on organization-defined selectable event criteria within organization-defined time thresholds.
NIST SP 800-53 Revision 4 :: AU-12 (3)

","","AU-12 (3)","",
